Cu_Content_at%,Temperature_C,Hardness_HV
65,740,240.58451235037768
66,740,240.06877676091642
67,740,239.41865226175725
68,740,238.6188267722253
69,740,237.65528889774703
70,740,236.51567723705114
71,740,235.18961024447708
72,740,233.6689858540596
73,740,231.94824062203446
74,740,230.02455912803003
75,740,227.8980257590972
76,740,225.5717127317992
77,740,223.0517002155841
78,740,220.3470266216654
79,740,217.46956942225762
80,740,214.43385916717426
81,740,211.2568315706999
82,740,207.95752455870974
83,740,204.55672891141882
84,740,201.07660254187243
85,740,156.04025946222475
86,740,152.47134507599736
87,740,148.89360958206868
88,740,145.33049099251264
89,740,141.80471857808857
90,740,138.33794650574032
91,740,134.95042607963285
92,740,131.6607234095016
93,740,128.48548758269737
94,740,125.43927258743264
95,740,122.53441440140261
96,740,119.78096289452265
97,740,117.18666656147388
98,740,114.75700665324291
99,740,112.4952760588564
100,740,110.40269732789841
0,750,98.82183047388952
1,750,103.20108461039013
2,750,107.60951876275857
3,750,112.02382742373135
4,750,116.41999150588029
5,750,120.77359963708895
6,750,125.06018543969085
7,750,129.25557373452176
8,750,133.33622820665556
9,750,137.27959287816637
10,750,141.0644197656364
11,750,144.67107535903872
12,750,148.08181903860697
13,750,151.2810472338245
14,750,154.25549800264292
15,750,156.99441174161703
16,750,159.48964489529752
17,750,161.7357347780336
18,750,163.7299149124635
19,750,165.47208158417092
20,750,175.2147135691836
21,750,176.4627481698026
22,750,177.47341775736405
23,750,178.25605193500303
24,750,178.82185117176405
25,750,179.18363830020346
26,750,179.35559459854025
27,750,179.35298728827655
28,750,179.1918951692393
29,750,178.8889387937242
30,750,178.46102106437073
31,750,177.92508344762282
32,750,177.29788215303287
33,750,176.59578767020042
34,750,175.83461001582833
35,750,175.02945096224624
36,750,174.19458343661736
37,750,173.34335723822375
38,750,172.48812926018218
39,750,171.64021555984291
40,750,195.559861933428
41,750,194.75622914448667
42,750,193.98738865532505
43,750,193.26032463083953
44,750,192.58093813155892
45,750,191.95404978409803
46,750,191.38339779960654
47,750,190.87162898114147
48,750,190.42028128653817
49,750,190.02975755287494
50,750,189.6992910931485
51,750,189.4269049907922
52,750,189.20936798524684
53,750,189.0421508032015
54,750,188.9193875886078
55,750,188.8338476683649
56,750,188.77692321576865
57,750,188.73863840711354
58,750,188.70768538787328
59,750,188.671491768077
60,750,238.11632346216243
61,750,238.02742550331897
62,750,237.8892020384774
63,750,237.6854351043722
64,750,237.39954006631504
65,750,237.01485384734818
66,750,236.5149503695641
67,750,235.88397605608503
68,750,235.1069968828549
69,750,234.17034739786482
70,750,233.0619714039284
71,750,231.77174367666058
72,750,230.29176219081765
73,750,228.61660086455137
74,750,226.7435137904667
75,750,224.67258327209078
76,750,222.4068056726897
77,750,219.95211104179296
78,750,217.31731463144604
79,750,214.51400065802966
80,750,211.55634091080407
81,750,208.46085295977835
82,750,205.24610468276308
83,750,201.93237353378072
84,750,198.5412703450543
85,750,153.84533844174445
86,750,150.3676394202796
87,750,146.8813370850387
88,750,143.40929076151556
89,750,139.97366853277504
90,750,136.595589922474
91,750,133.2948062282963
92,750,130.08942516109454
93,750,126.99568474078819
94,750,124.02777961634041
95,750,121.19774118907202
96,750,118.51537119672588
97,750,115.98822682296799
98,750,113.62165398621573
99,750,111.41886427377614
100,750,109.38105005037647
0,760,96.99668368903303
1,760,101.27088752016846
2,760,105.57355091001294
3,760,109.88194376632754
4,760,114.17264003506567
5,760,118.42183106303597
6,760,122.60565454958885
7,760,126.70053220286043
8,760,130.68350882161056
9,760,134.53258533699272
10,760,138.22703838016892
11,760,141.74771919420195
12,760,145.07732517678815
13,760,148.20063801093968
14,760,151.1047231931239
15,760,153.77908677545125
16,760,156.21578626757287
17,760,158.40949385802722
18,760,160.35751137402207
19,760,162.05973766185906
20,760,171.71859029636775
21,760,172.93888467742113
22,760,173.9276746084707
23,760,174.69405934392944
24,760,175.24896281227586
25,760,175.60489124920238
26,760,175.77567579592136
27,760,175.77620672489272
28,760,175.62216584896137
29,760,175.32976335752463
30,760,174.91548481906887
31,760,174.39585341374112
32,760,173.78721163880587
33,760,173.1055257950343
34,760,172.366215548426
35,760,171.58400980722342
36,760,170.7728290987623
37,760,169.94569361460617
38,760,169.11465515509357
39,760,168.2907503831234
40,760,192.08397212530755
41,760,191.30325496513743
42,760,190.55647107980474
43,760,189.85043219456009
44,760,189.19089367222884
45,760,188.58255711773052
46,760,188.02906844545265
47,760,187.53300910865195
48,760,187.09587909284957
49,760,186.71807128904078
50,760,186.39883793979203
51,760,186.1362509387805
52,760,185.92715880555446
53,760,185.76714409495952
54,760,185.65048577944913
55,760,185.57013171187745
56,760,185.5176865935389
57,760,185.48342090469274
58,760,185.4563059827359
59,760,185.4240798511117
60,760,234.57334752003874
61,760,234.48971832413497
62,760,234.35798147331536
63,760,234.16231942725426
64,760,233.88655702735275
65,760,233.51444260948898
66,760,233.02995565706408
67,760,232.41763401940796
68,760,231.66291239483235
69,760,230.7524627325406
70,760,229.6745265039155
71,760,228.41922847725272
72,760,226.97886172900706
73,760,225.3481341477684
74,760,223.52436762283673
75,760,221.50764242565805
76,760,219.30088093902577
77,760,216.90986679902477
78,760,214.34319760835206
79,760,211.61217156806686
80,760,208.73061056470584
81,760,205.71462434802152
82,760,202.58232235328785
83,760,199.3534813824037
84,760,196.0491786942432
85,760,151.69140101728578
86,760,148.3026405551152
87,760,144.90548919574258
88,760,141.52224186590422
89,760,138.17451931674407
90,760,134.8829196290219
91,760,131.6667064391442
92,760,128.5435403769897
93,760,125.52925854433755
94,760,122.63770512301926
95,760,119.88061445799866
96,760,117.26754628125144
97,760,114.80587118891407
98,760,112.50080310820789
99,760,110.35547433206688
100,760,108.37104778562815
0,770,95.21166192126148
1,770,99.3833844582247
2,770,103.58286388488881
3,770,107.78793131699186
4,770,111.97573909182248
5,770,116.12306639393111
6,770,120.20664008497045
7,770,124.20346402317688
8,770,128.09114977324833
9,770,131.8482414252834
10,770,135.4545272722437
11,770,138.8913313416855
12,770,142.14177823407798
13,770,145.19102537401864
14,770,148.02645761200483
15,770,150.63784009664369
16,770,153.01742643837164
17,770,155.1600203698609
18,770,157.06299033644285
19,770,158.7262376819128
20,770,168.30212029096518
21,770,169.49533467082634
22,770,170.46276046592018
23,770,171.21327226926763
24,770,171.75752429659215
25,770,172.1077140035267
26,770,172.2773310391903
27,770,172.28089803390606
28,770,172.13370961518004
29,770,171.85157574140737
30,770,171.45057495093818
31,770,170.9468224651482
32,770,170.35625728360665
33,770,169.69445149771423
34,770,168.9764440605604
35,770,168.21660022234735
36,770,167.42849681136644
37,770,166.62483254950595
38,770,165.8173616770939
39,770,165.01684836085133
40,770,188.68303870362197
41,770,187.92464669324477
42,770,187.19935014216412
43,770,186.51379259353493
44,770,185.87358730976808
45,770,185.28331981274405
46,770,184.74654599890343
47,770,184.26578358519484
48,770,183.84249552236506
49,770,183.47706500089603
50,770,183.16876272555106
51,770,182.91570819512205
52,770,182.7148277394869
53,770,182.56181298060068
54,770,182.45108414359024
55,770,182.37576319944313
56,770,182.32766213011737
57,770,182.29729163857067
58,770,182.27389536084956
59,770,182.2455140696775
60,770,231.09908349874908
61,770,231.02056828947653
62,770,230.89513320752016
63,770,230.70735124901637
64,770,230.44144662145507
65,770,230.08156891573125
66,770,229.61209316321018
67,770,229.0179389750821
68,770,228.28490066823875
69,770,227.3999792626301
70,770,226.35170654874494
71,770,225.13045111521848
72,770,223.72869632312583
73,770,222.14128072375308
74,770,220.36559232918913
75,770,218.40170942897083
76,770,216.25248225200335
77,770,213.9235516358878
78,770,211.42330290775436
79,770,208.76275531508406
80,770,205.95538948081912
81,770,203.0169174035734
82,770,199.96500139507089
83,770,196.8189299662317
84,770,193.5992599765543
85,770,149.57743530025758
86,770,146.2753928064403
87,770,142.96516658741098
88,770,139.6685011062036
89,770,136.40648329571428
90,770,133.19920266827685
91,770,130.06544723942022
92,770,127.02244159651778
93,770,124.08563182191256
94,770,121.26852028336879
95,770,118.58255160384076
96,770,116.03704948468072
97,770,113.63920254135817
98,770,111.39409596877269
99,770,109.30478472327007
100,770,107.3724030172636
0,780,93.46577448037326
1,780,97.53752130524485
2,780,101.6363396997688
3,780,105.7406081313858
4,780,109.82804304818681
5,780,113.87599695869847
6,780,117.86177134040663
7,780,121.76293782831085
8,780,125.55766075954624
9,780,129.22501397251432
10,780,132.7452847890016
11,780,136.10025834796684
12,780,139.27347590497834
13,780,142.25046134912586
14,780,145.0189110000579
15,780,147.5688427057627
16,780,149.8927013357166
17,780,151.9854189188892
18,780,153.8444288739282
19,780,155.46963498045923
20,780,164.96333690679617
21,780,166.1301152029889
22,780,167.0766796544352
23,780,167.8116857396736
24,780,168.34552462090411
25,780,168.69009259750706
26,780,168.85854625797802
27,780,168.86504966761981
28,780,168.72451982823995
29,780,168.4523763489699
30,780,168.06430078763347
31,780,167.57601047937297
32,780,167.0030508884561
33,780,166.36060962997684
34,780,165.66335434395006
35,780,164.92529560128665
36,780,164.15967501719297
37,780,163.37887778099687
38,780,162.59436791979869
39,780,161.81664383209596
40,780,185.355210988596
41,780,184.6185682280114
42,780,183.91420379692192
43,780,183.24859720881742
44,780,182.62722313416606
45,780,182.05455387790974
46,780,181.5340575410931
47,780,181.06818967801186
48,780,180.65837711903004
49,780,180.304993593623
50,780,180.00732781291757
51,780,179.76354570544586
52,780,179.5706494902715
53,780,179.42443716358252
54,780,179.31946671563824
55,780,179.24902993656764
56,780,179.20514097121446
57,780,179.17854481411513
58,780,179.1587506768886
59,780,179.1340946066317
60,780,227.69183489492343
61,780,227.6182827174143
62,780,227.4989691230056
63,780,227.3188480019161
64,780,227.06253306734075
65,780,226.71456525816967
66,780,226.2597053876183
67,780,225.68324540300324
68,780,224.9713303607818
69,780,224.11128222686506
70,780,223.0919159428434
71,780,221.90383789774594
72,780,220.53971703912418
73,780,218.9945193548869
74,780,217.26569734733442
75,780,215.35332737302792
76,780,213.26018928847023
77,780,210.99178465848584
78,780,208.5562917757405
79,780,205.96445782152543
80,780,203.22943058101652
81,780,200.36653412219965
82,780,197.39299467276857
83,780,194.32762450861196
84,780,191.19047293855883
85,780,147.50245438568712
86,780,144.28496409586776
87,780,141.05949213773172
88,780,137.84724610160794
89,780,134.6687922821641
90,780,131.54372417990731
91,780,128.49036593261025
92,780,125.52551685106874
93,780,122.66424165249396
94,780,119.91970933000218
95,780,117.30308193780021
96,780,114.82345297423373
97,780,112.48783356722376
98,780,110.30118335776058
99,780,108.26648187504901
100,780,106.38483532769803
0,790,91.75805513639483
1,790,95.73226996821342
2,790,99.73288797024807
3,790,103.73882144748055
4,790,107.72833703085867
5,790,111.67934639746595
6,790,115.56971145330593
7,790,119.37755759168311
8,790,123.08158827416958
9,790,126.6613940079377
10,790,130.09774882253325
11,790,133.3728875834364
12,790,136.47075791406348
13,790,139.37724111995604
14,790,142.08033729971282
15,790,144.57031076153345
16,790,146.83979291173148
17,790,148.88384090792712
18,790,150.6999515378874
19,790,152.28803095692749
20,790,161.7003220543483
21,790,162.84129228601603
22,790,163.7674857721367
23,790,164.48734428672225
24,790,165.0110024332639
25,790,165.3500627904637
26,790,165.51735710948986
27,790,165.52669974362692
28,790,165.39263939259538
29,790,165.13021495402083
30,790,164.7547208066849
31,790,164.28148622334245
32,790,163.7256728493809
33,790,163.10209331634158
34,790,162.42505311891694
35,790,161.70821690578953
36,790,160.96449935552147
37,790,160.2059798660265
38,790,159.44383941656733
39,790,158.68831719925907
40,790,182.0986839939011
41,790,181.38322880213045
42,790,180.69925498506004
43,790,180.05308207642176
44,790,179.45004957658827
45,790,178.89451936889904
46,790,178.3898739266787
47,790,177.93850817637153
48,790,177.5418137197743
49,790,177.2001550589487
50,790,176.91283846680645
51,790,176.67807515526553
52,790,176.49294135886467
53,790,176.3533388216356
54,790,176.25395989753687
55,790,176.18826200298932
56,790,176.14845645430316
57,790,176.12551675291374
58,790,176.10921112892802
59,790,176.08816361346624
60,790,224.34994709200913
61,790,224.28121071848466
62,790,224.16784278146946
63,790,223.99516866095667
64,790,223.74818195891584
65,790,223.4118052998159
66,790,222.97117575373466
67,790,222.41194841110325
68,790,221.72061040815402
69,790,220.88479673257496
70,790,219.89359848603254
71,790,218.73785398663716
72,790,217.41041318627015
73,790,215.90636636304174
74,790,214.2232289171945
75,790,212.36107532003945
76,790,210.3226167931777
77,790,208.11321906731445
78,790,205.7408585123498
79,790,203.21601696072366
80,790,200.55151757763923
81,790,197.76230607849573
82,790,194.86518337390976
83,790,191.8784972630233
84,790,188.82180203546665
85,790,145.46549573537203
86,790,142.33044535810774
87,790,139.18761038061962
88,790,136.05767477596578
89,790,132.9606970551893
90,790,129.9157869535461
91,790,126.94081618423525
92,790,124.05216928159109
93,790,121.26453901363169
94,790,118.5907692298747
95,790,116.04174639242672
96,790,113.6263394803592
97,790,111.35138651622805
98,790,109.22172468705116
99,790,107.24025995719524
100,790,105.40807122288135
0,800,90.08756151565584
1,800,93.96662773782194
2,800,97.87144523360878
3,800,101.78144696504316
4,800,105.6754361618668
5,800,109.5318698637991
6,800,113.32915656833191
7,800,117.04596175473341
8,800,120.66151469798298
9,800,124.15590981742633
10,800,127.51039583351108
11,800,130.70764623445157
12,800,133.73200497825408
13,800,136.56970196226843
14,800,139.20903356371457
15,800,141.64050446587916
16,800,143.8569280063021
17,800,145.8534833818168
18,800,147.62772918472052
19,800,149.17957388736198
20,800,158.5112050019079
21,800,159.6269796823461
22,800,160.5332804739791
23,800,161.23834072267584
24,800,161.7520448076757
25,800,162.085708838992
26,800,162.25184775072768
27,800,162.26393481856945
28,800,162.13615953356185
29,800,161.88318948162504
30,800,161.5199414219831
31,800,161.06136614629804
32,800,160.5222509575989
33,800,159.91704276225107
34,800,159.25969385102462
35,800,158.56353149122407
36,800,157.84115149686167
37,800,157.10433502445395
38,800,156.36398699390213
39,800,155.63009379076723
40,800,178.9116972984797
41,800,178.21688186249708
42,800,177.5527705233039
43,800,176.92552678478827
44,800,176.34035831458888
45,800,175.80151930076187
46,800,175.31230870306788
47,800,174.87506231700664
48,800,174.49113738560408
49,800,174.160889411334
50,800,173.88364179529088
51,800,173.6576499147279
52,800,173.4800621922101
53,800,173.34688155806973
54,800,173.252931412513
55,800,173.19183070892484
56,800,173.15598306690092
57,800,173.13658485292024
58,800,173.12365692038864
59,800,173.10610417409865
60,800,221.0718063260817
61,800,221.00774216382982
62,800,220.90014839531614
63,800,220.73471271819267
64,800,220.4967992437165
65,800,220.1717028580848
66,800,219.74492759842266
67,800,219.20248273224044
68,800,218.53118902956564
69,800,217.718986771328
70,800,216.75523640085353
71,800,215.63100243898447
72,800,214.3393113729191
73,800,212.87537470223316
74,800,211.23676917215565
75,800,209.42356741529457
76,800,207.4384137129511
77,800,205.28654131546722
78,800,202.97572965546863
79,800,200.51620176803007
80,800,197.9204642132779
81,800,195.2030936955833
82,800,192.3804763096017
83,800,189.47050684570024
84,800,186.49225679637794
85,800,143.4656205762631
86,800,140.41094997277247
87,800,137.34868697152245
88,800,134.29900485645658
89,800,131.2814668922158
90,800,128.31471099301143
91,800,125.4161676178714
92,800,122.60181676553611
93,800,119.8859884382885
94,800,117.28120936987193
95,800,114.79809723468577
96,800,112.44530203592797
97,800,110.22949296477606
98,800,108.15538777767495
99,800,106.22582069047533
100,800,104.4418439613558
0,810,88.45337451177465
1,810,92.23961666174301
2,810,96.05097428412105
3,810,99.8673881429124
4,810,103.6681848179812
5,810,107.43235324663135
6,810,111.1388350224511
7,810,114.76682237590227
8,810,118.29605741299225
9,810,121.70712602360425
10,810,124.9817398989276
11,810,128.1030003202769
12,810,131.05563779471248
13,810,133.82622220463006
14,810,136.40333889072556
15,810,138.7777269764906
16,810,140.94237723879354
17,810,142.8925879005219
18,810,144.62597783254404
19,810,146.1424577670344
20,810,155.3941612062918
21,810,156.48533772578892
22,810,157.37221228522316
23,810,158.06281494842972
24,810,158.56678604845501
25,810,158.89516229956055
26,810,159.06014964102548
27,810,159.07488869217437
28,810,158.95321860426967
29,810,158.70944481924485
30,810,158.35811580022647
31,810,157.9138132025152
32,810,157.39095922932736
33,810,156.8036440916393
34,810,156.16547559693456
35,810,155.48945196111552
36,810,154.78785800643834
37,810,154.07218401162882
38,810,153.35306565315645
39,810,152.64024275184426
40,810,175.7925339462253
41,810,175.11782397855666
42,810,174.47306002082658
43,810,173.86425339947004
44,810,173.2964832043536
45,810,172.77389858725596
46,810,172.29971705633122
47,810,171.87621673608257
48,810,171.50472135908632
49,810,171.18557765042888
50,810,170.9181257164913
51,810,170.70066400941573
52,810,170.5304113574651
53,810,170.40346937897323
54,810,170.31478928485072
55,810,170.25814757708474
56,810,170.22613543057142
57,810,170.21016657427592
58,810,170.20050824761125
59,810,170.18633929424675
60,810,217.85583867719004
61,810,217.79630667881548
62,810,217.6943198239871
63,810,217.53591918236094
64,810,217.30683022657468
65,810,216.99271091337897
66,810,216.57942318649748
67,810,216.05332174585652
68,810,215.4015527578311
69,810,214.61235425887554
70,810,213.67534938390628
71,810,212.58182327153196
72,810,211.32497458559544
73,810,209.9001330541692
74,810,208.30493525285567
75,810,206.5394520209573
76,810,204.60626235223742
77,810,202.51047028762673
78,810,200.25966318487485
79,810,197.86381167142144
80,810,195.33511351932293
81,810,192.68778553283727
82,810,189.93780923250142
83,810,187.10263758473394
84,810,184.20087120520657
85,810,141.50191331370002
86,810,138.52561321020954
87,810,135.5419081659282
88,810,132.5704733846444
89,810,129.6303891122741
90,810,126.73983309128698
91,810,123.91580542114434
92,810,121.17389155301174
93,810,118.52806768015535
94,810,115.9905512501602
95,810,113.57169778611075
96,810,111.2799437218651
97,810,109.1217935856838
98,810,107.10184865219014
99,810,105.22287316019623
100,810,103.48589338753351
0,820,86.85459771118713
1,820,90.55028293337823
2,820,94.27046352475574
3,820,97.99557551362474
4,820,101.70545590841117
5,820,105.37961241140528
6,820,108.99750655010214
7,820,112.53884430062399
8,820,115.98386793816304
9,820,119.31364268868913
10,820,122.51033178334498
11,820,125.55745373429617
12,820,128.44011605372702
13,820,131.14522021481827
14,820,133.66163338720833
15,820,135.98032334624446
16,820,138.0944539271307
17,820,139.99943944004525
18,820,141.69295754614404
19,820,143.17492118163204
20,820,152.34741117244872
21,820,153.41457217167428
22,820,154.28247544420375
23,820,154.95895279088978
24,820,155.45340652410778
25,820,155.77660086067323
26,820,155.94044037415065
27,820,155.95774124081754
28,820,155.84200092207422
29,820,155.60717165723435
30,820,155.26744270659
31,820,154.83703570308978
32,820,154.3300167644838
33,820,153.76012821319986
34,820,153.1406418787576
35,820,152.48423504996535
36,820,151.80288923573704
37,820,151.1078110188059
38,820,150.40937347985374
39,820,149.71707596267063
40,820,172.73951937282857
41,820,172.08439377760448
42,820,171.4584748226992
43,820,170.86762541436923
44,820,170.3167992393054
45,820,169.81004300636403
46,820,169.35049478313982
47,820,168.94037644704161
48,820,168.58097904757204
49,820,168.27264074914444
50,820,168.01471795097143
51,820,167.80555111656156
52,820,167.64242774155247
53,820,167.52154569566437
54,820,167.43798084485456
55,820,167.3856633498237
56,820,167.35736731001145
57,820,167.34471845017015
58,820,167.33822431242805
59,820,167.32733091575608
60,820,214.7005090856052
61,820,214.6453726614951
62,820,214.54882959507185
63,820,214.39726560320972
64,820,214.17675859788264
65,820,213.87332064215084
66,820,213.47316274959113
67,820,212.96297652378914
68,820,212.33022549340276
69,820,211.56343809880102
70,820,210.65249368061214
71,820,209.5888925481391
72,820,208.366001290813
73,820,206.97926494613077
74,820,205.42637844285142
75,820,203.70741087124858
76,820,201.82487754950287
77,820,199.78375649932516
78,820,197.59144774593506
79,820,195.25767574110333
80,820,192.7943370928214
81,820,190.2152975911994
82,820,187.53614417162632
83,820,184.77389888524456
84,820,181.9467030968884
85,820,139.57348095913542
86,820,136.67359169101766
87,820,133.76648031074868
88,820,130.87133623960432
89,820,128.00676863055043
90,820,125.19050641599603
91,820,122.4391299614511
92,820,119.76783991192099
93,820,117.19026738723042
94,820,114.71832818510887
95,820,112.36212214986489
96,820,110.12987741906238
97,820,108.02793792358696
98,820,106.06079133218668
99,820,104.2311336343742
100,820,102.53996576909105
0,830,85.29035683285883
1,830,88.89769629569798
2,830,92.52892633490342
3,830,96.16496601496246
4,830,99.78615017033675
5,830,103.3724924599498
6,830,106.90396150798958
7,830,110.36076435181317
8,830,113.72363108657643
9,830,116.97409443948574
10,830,120.09475803307598
11,830,123.06954730889731
12,830,125.88393747596831
13,830,128.52515341124922
14,830,130.98233715493944
15,830,133.24667948880747
16,830,135.3115130335676
17,830,137.17236532048304
18,830,138.82697134946017
19,830,140.27524620631664
20,830,149.36921934121648
21,830,150.41293307539078
22,830,151.26230877367013
23,830,151.92498486905518
24,830,152.41013153000162
25,830,152.72824720386487
26,830,152.8909425392408
27,830,152.91071727988722
28,830,152.80073563369507
29,830,152.57460535796193
30,830,152.24616537889506
31,830,151.82928619607438
32,830,151.33768663356543
33,830,150.78476971464625
34,830,150.18347958619816
35,830,149.54618053365348
36,830,148.88455824141712
37,830,148.20954260070874
38,830,147.53125057993554
39,830,146.8589469832538
40,830,169.7510203591202
41,830,169.11497090637423
42,830,168.50740697942825
43,830,167.93404672886746
44,830,167.39972153442253
45,830,166.90837819135223
46,830,166.4630772880862
47,830,166.0659858436846
48,830,165.71836303152415
49,830,165.42053866670932
50,830,165.17188503901266
51,830,164.97078358604463
52,830,164.81458877541425
53,830,164.69959235177285
54,830,164.62099175838037
55,830,164.57286702080384
56,830,164.54817064660332
57,830,164.5387351221238
58,830,164.5353023591133
59,830,164.52757895526304
60,830,211.60432039235766
61,830,211.5534463253088
62,830,211.46218794958816
63,830,211.31726711991794
64,830,211.1051054858503
65,830,210.81206047383895
66,830,210.4246835487486
67,830,209.92999489964316
68,830,209.31576758176067
69,830,208.57081326928676
70,830,207.6852611828198
71,830,206.65082148977382
72,830,205.46102455907035
73,830,204.1114278906314
74,830,202.59978332562753
75,830,200.92615824848755
76,830,199.09300587396484
77,830,197.10518131597638
78,830,194.96990189246804
79,830,192.69665195764094
80,830,190.29703439118862
81,830,187.78457263564366
82,830,185.17446878358894
83,830,182.48332461022676
84,830,179.72883356849778
85,830,137.67945257198758
86,830,134.85406285890724
87,830,132.02162934826006
88,830,129.20086767282245
89,830,126.40992752393637
90,830,123.66610010511016
91,830,120.98555641117065
92,830,118.38312178186075
93,830,115.87209078345771
94,830,113.4640850115967
95,830,111.16895494454175
96,830,108.99472556641658
97,830,106.94758417589509
98,830,105.03190764078917
99,830,103.2503253863932
100,830,101.60381363837831
0,840,83.759799181831
1,840,87.28094945980052
2,840,90.82540045370416
3,840,94.37454233800563
4,840,97.9091954818337
5,840,101.40986700863121
6,840,104.85702011901724
7,840,108.23135054033767
8,840,111.51406414339418
9,840,114.68714961398301
10,840,117.73364009272908
11,840,120.63785790344478
12,840,123.38563687351576
13,840,125.96451729881397
14,840,128.36390930352147
15,840,130.57522116977987
16,840,132.59195013648457
17,840,134.40973416054533
18,840,136.02636416492012
19,840,137.44175733196522
20,840,146.45789300454157
21,840,147.47871369861343
22,840,148.3099945799928
23,840,148.9591854880976
24,840,149.4352301791177
25,840,149.7483678928196
26,840,149.90992260986408
27,840,149.9320854542359
28,840,149.82769560837505
29,840,149.6100248528544
30,840,149.29257042957565
31,840,148.8888603742639
32,840,148.41227479201166
33,840,147.87588578427315
34,840,147.2923179058045
35,840,146.67363016674298
36,840,146.0312197309175
37,840,145.37574662957206
38,840,144.71707804227376
39,840,144.0642500243493
40,840,166.825444010256
41,840,166.20797501826422
42,840,165.6182882419345
43,840,165.06196065021103
44,840,164.543704335634
45,840,164.06736864673996
46,840,163.63593860576097
47,840,163.251527727866
48,840,162.9153640973303
49,840,162.62776938609443
50,840,162.3881313821516
51,840,162.19487148556013
52,840,162.0454094823565
53,840,161.93612867434277
54,840,161.86234508032737
55,840,161.81828489056673
56,840,161.79707461582936
57,840,161.79074839909083
58,840,161.79027673511266
59,840,161.7856203665944
60,840,208.56581240346483
61,840,208.51907076541843
62,840,208.43294191083405
63,840,208.29447553300886
64,840,208.0904285321621
65,840,207.80749517108853
66,840,207.43255896016845
67,840,206.95296056113952
68,840,206.3567749135817
69,840,205.6330899324292
70,840,204.77227854869213
71,840,203.7662556064804
72,840,202.60871121047597
73,840,201.2953125463186
74,840,199.82386696241812
75,840,198.19444017947586
76,840,196.40942484215714
77,840,194.4735561911892
78,840,192.39387334830292
79,840,190.17962649815985
80,840,187.84213204433317
81,840,185.3945795343696
82,840,182.85179571984884
83,840,180.22997247668297
84,840,177.54636640490298
85,840,135.8189787152744
86,840,133.06622446657585
87,840,130.30660033229196
88,840,127.55835985457958
89,840,124.83920460730471
90,840,122.16599887263993
91,840,119.55451438212725
92,840,117.0192104365671
93,840,114.5730533582257
94,840,112.22737780451979
95,840,109.99179104453842
96,840,107.87411992484127
97,840,105.8803989791538
98,840,104.01489701003644
99,840,102.28017852204184
100,840,100.67719563774332
0,850,82.26209311625843
1,850,85.699157537827
2,850,89.15894737860347
3,850,92.6233122912812
4,850,96.07354619176239
5,850,99.49063748432695
6,850,102.85553173488931
7,850,106.14940129498545
8,850,109.35391606412028
9,850,112.45150942902224
10,850,115.42563344356682
11,850,118.26099751477062
12,850,120.94378523406743
13,850,123.4618445285202
14,850,125.80484698727656
15,850,127.96441302274782
16,850,129.93420042757313
17,850,131.70995485788995
18,850,133.28952177896264
19,850,134.6728204179225
20,850,143.61178124748102
21,850,144.6102494425365
22,850,145.42385757954906
23,850,146.05987156074593
24,850,146.52701432018983
25,850,146.83527228991682
26,850,146.99568986050883
27,850,147.02015715602695
28,850,146.92119635836735
29,850,146.71175156667292
30,850,146.40498677475549
31,850,146.01409600994805
32,850,145.55212902137117
33,850,145.0318351591444
34,850,144.46552727665616
35,850,143.86496664602262
36,850,143.24126903409518
37,850,142.60483127500856
38,850,141.96527692679842
39,850,141.33141894379048
40,850,163.96123676010558
41,850,163.3618647855694
42,850,162.78958908134655
43,850,162.2498489205274
44,850,161.74724005367275
45,850,161.2855167885651
46,850,160.8675904469751
47,850,160.49552236119618
48,850,160.1705102939949
49,850,159.89286797520316
50,850,159.66199830838264
51,850,159.476361669363
52,850,159.33344154989047
53,850,159.2297105483638
54,850,159.16060033149904
55,850,159.12047964542325
56,850,159.1026447079586
57,850,159.09932633979147
58,850,159.10171797496199
59,850,159.10002822631566
60,850,205.58356097726187
61,850,205.54082504809438
62,850,205.4596743762301
63,850,205.32747839917815
64,850,205.13132099045623
65,850,204.85822493268125
66,850,204.49539758351614
67,850,204.03049216487392
68,850,203.4518780471253
69,850,202.74891256554483
70,850,201.91220634432278
71,850,200.93387385077943
72,850,199.807760981467
73,850,198.52964189959312
74,850,197.09737809032825
75,850,195.51103365172384
76,850,193.77294215383785
77,850,191.8877219238875
78,850,189.8622382870688
79,850,187.70551304017036
80,850,185.4285831837655
81,850,183.0443126143118
82,850,180.56716200958806
83,850,178.0129234666657
84,850,175.39842751860283
85,850,133.9912309246876
86,850,131.30929407427737
87,850,128.62065695636127
88,850,125.9431224315345
89,850,123.29395502024707
90,850,120.68960262406108
91,850,118.14544756907938
92,850,115.67559215469362
93,850,113.2926825635326
94,850,111.00777359932425
95,850,108.83023532683865
96,850,106.76770134710549
97,850,104.82605720068156
98,850,103.00946629301663
99,850,101.32042981082026
100,850,99.75987636867575
0,860,80.7964275276062
1,860,84.15145748987757
2,860,87.52865177875742
3,860,90.91030818061077
4,860,94.27818246620186
5,860,97.61373243778141
6,860,100.89837411691761
7,860,104.1137447114434
8,860,107.2419666926574
9,860,110.26590716851507
10,860,113.16942676313751
11,860,115.9376124096272
12,860,118.55698882776086
13,860,121.01570398035133
14,860,123.30368446591875
15,860,125.41275758962922
16,860,127.33673773377953
17,860,129.07147559463135
18,860,130.61486983310124
