Cu_Content_at%,Temperature_C,Nanoindentation_Hardness_GPa
53,740,18.265640635015124
54,740,18.58401606870386
55,740,18.862857346867976
56,740,19.095624572359576
57,740,19.277686111363202
58,740,19.406457238168013
59,740,19.481417120045375
60,740,19.504005209555636
61,740,19.477405373312997
62,740,22.45256614807435
63,740,22.342477965278203
64,740,22.199732669825973
65,740,22.030726903779716
66,740,21.841538753640453
67,740,21.637506402219255
68,740,21.42286842694256
69,740,21.20048800019314
70,740,20.971677829247714
71,740,20.736136230403734
72,740,20.49199766785586
73,740,20.235993844968196
74,740,19.963714466503387
75,740,19.669950529875504
76,740,19.349097841060416
77,740,18.995594706136146
78,740,18.60436565246413
79,740,18.171242710094344
80,740,17.69333724813898
81,740,17.169338514303774
82,740,16.59971966436625
83,740,13.742171228761883
84,740,13.090255275335949
85,740,12.405280570617695
86,740,11.694739373417434
87,740,10.967319675854629
88,740,10.232512332521566
89,740,9.500170241122849
90,740,8.780046290687022
91,740,8.081338006965105
92,740,7.412266305709691
93,740,6.779713570054602
94,740,6.188942577871925
95,740,5.643412937779457
96,740,5.144706176087688
97,740,4.6925654919816076
98,740,4.28505457456947
99,740,3.9188584385554432
100,740,3.590116198370272
0,750,4.9377927515739275
1,750,5.47727087370539
2,750,6.035603210904043
3,750,6.605862319084224
4,750,7.181649330120135
5,750,7.757331638489591
6,750,8.328281147387226
7,750,8.891043072628529
8,750,9.443419483313425
9,750,9.984461896761935
10,750,10.514374353530126
11,750,11.034334721143898
12,750,11.546247593676862
13,750,12.052446829673165
14,750,12.555369236682631
15,750,13.057222950905917
16,750,13.559674541080092
17,750,14.06357774936405
18,750,14.568764132996101
19,750,15.073911852433199
20,750,15.576503717670807
21,750,16.072879681549207
22,750,13.215882637425807
23,750,13.68509004798032
24,750,14.132118014124199
25,750,14.550979276022296
26,750,14.9359726609107
27,750,15.282078922204999
28,750,15.585336929972414
29,750,15.84317485213819
30,750,16.054673280740687
31,750,16.220741075549086
32,750,16.344189789516395
33,750,16.4296985960343
34,750,16.483668283619117
35,750,16.513969707485863
36,750,16.529598664522453
37,750,16.5402550772337
38,750,16.555869261469855
39,750,16.586101602941497
40,750,16.639843951167705
41,750,16.724751324964842
42,750,16.846831083192725
43,750,17.01011362629185
44,750,14.74934080390244
45,750,14.998185780786033
46,750,15.286761500465916
47,750,15.610084479663529
48,750,15.961236892071666
49,750,16.33171318600733
50,750,16.711848233175395
51,750,17.091302584027616
52,750,17.459577098724264
53,750,17.80652756755528
54,750,18.122850033970906
55,750,18.400509383969734
56,750,18.633087257864876
57,750,18.81603026452445
58,750,18.94678553635074
59,750,19.024817487834188
60,750,19.051506816095923
61,750,19.029939870653813
62,750,21.98876975514403
63,750,21.885169503958675
64,750,21.74940205605503
65,750,21.587701258775454
66,750,21.40599260336387
67,750,21.209481753715306
68,750,21.002303223678368
69,750,20.7872509365885
70,750,20.565607112726205
71,750,20.33707964142847
72,750,20.099851198836287
73,750,19.85073630137648
74,750,19.58543568100519
75,750,19.298871255441348
76,750,18.985579925361122
77,750,18.64014077299823
78,750,18.25760818735536
79,750,17.833923123225215
80,750,17.366276128275864
81,750,16.853398848711652
82,750,16.295765250307618
83,750,13.46735614503032
84,750,12.82898043264265
85,750,12.1581533415809
86,750,11.462205451328453
87,750,10.74963597166962
88,750,10.029729246681216
89,750,9.312124404115304
90,750,8.606364223355742
91,750,7.921450482023774
92,750,7.265432537398629
93,750,6.64505375957974
94,750,6.065476834113243
95,750,5.5301042040934805
96,750,5.040504540984622
97,750,4.5964511367882395
98,750,4.196076539843826
99,750,3.8361659391549274
100,750,3.5129709149472426
0,760,4.8576710983106
1,760,5.385758226853703
2,760,5.932208060464018
3,760,6.490241151150826
4,760,7.053590728865588
5,760,7.616735849437709
6,760,8.175134465376685
7,760,8.725388755073281
8,760,9.265327330944505
9,760,9.793998783201495
10,760,10.311577934433648
11,760,10.81919234077494
12,760,11.318682052021781
13,760,11.812310201617553
14,760,12.302445377669684
15,760,12.79123871741495
16,760,13.280319138964135
17,760,13.770529039137708
18,760,14.261720207375248
19,760,14.75262579233511
20,760,15.24081915649887
21,760,15.722764683535278
22,760,12.87595943399758
23,760,13.331158376048943
24,760,13.764670150883617
25,760,14.170705345537396
26,760,14.543755369141039
27,760,14.878977523172829
28,760,15.172560896138783
29,760,15.422048374464445
30,760,15.626592317004107
31,760,15.787125161366362
32,760,15.906431193232937
33,760,15.989111612136842
34,760,16.04144150507731
35,760,16.07112399128252
36,760,16.0869532131223
37,760,16.0984036186602
38,760,16.11516774802479
39,760,16.14666819702836
40,760,16.201571365302247
41,760,16.287330874110047
42,760,16.409787133780902
43,760,16.5728465283162
44,760,14.329259239640427
45,760,14.576509118637071
46,760,14.862822559079033
47,760,15.18329643023356
48,760,15.53113818919236
49,760,15.89800474313059
50,760,16.274420861045943
51,760,16.6502532943277
52,760,17.015213538566435
53,760,17.359360553316236
54,760,17.673574852864142
55,760,17.9499771865654
56,760,18.182268435152054
57,760,18.36597215494819
58,760,18.498567114695007
59,760,18.579503830926008
60,760,18.61010611214295
61,760,18.593365542151464
62,760,21.535643245913384
63,760,21.43829879474897
64,760,21.30927038416115
65,760,21.154633195440574
66,760,20.980163962504
67,760,20.79093914231825
68,760,20.59099177253338
69,760,20.38304824052137
70,760,20.16836102693805
71,760,19.94664734824313
72,760,19.716136891099307
73,760,19.473724928580552
74,760,19.215220465104235
75,760,18.935673088364247
76,760,18.62975728357253
77,760,18.29218939286129
78,760,17.91815040006869
79,760,17.503687408453942
80,760,17.046068069769305
81,760,16.544065224079958
82,760,15.998153426431557
83,760,13.19860458632797
84,760,12.573476276310757
85,760,11.91649297648176
86,760,11.23482719025823
87,760,10.536793575383804
88,760,9.83147459675989
89,760,9.128300393080167
90,760,8.43660830313128
91,760,7.765208658491609
92,760,7.12198296005484
93,760,6.513538470417881
94,760,5.944939743855336
95,760,5.419532984440138
96,760,4.938873874374715
97,760,4.502764643128177
98,760,4.109404629341819
99,760,3.7556763972600287
100,760,3.437940899860907
0,770,4.779117927071497
1,770,5.296075400570406
2,770,5.830917883390261
3,770,6.377010700841345
4,770,6.92821641478637
5,770,7.4791235036827
6,770,8.025274368550111
7,770,8.563327257858555
8,770,9.091137160535492
9,770,9.607750259299998
10,770,10.113313270410467
11,770,10.608904998411901
12,770,11.096302772770946
13,770,11.577700877919451
14,770,12.05540138506749
15,770,12.53149973758708
16,770,13.007587904125746
17,770,13.48449685907354
18,770,13.962097639488192
19,770,14.439176416198059
20,770,14.913394144791361
21,770,15.381335740072466
22,770,12.545147706488525
23,770,12.986757145772037
24,770,13.40715944296358
25,770,13.800757071713404
26,770,14.162228181277024
27,770,14.48690118520827
28,770,14.771110635342074
29,770,15.01251030856769
30,770,15.210321631734493
31,770,15.365499196114003
32,770,15.480799949935642
33,770,15.560748410490541
34,770,15.611496551706447
35,770,15.640583507477801
36,770,15.656606481525282
37,770,15.668819880208604
38,770,15.686684331919418
39,770,15.71939063121028
40,770,15.775385531087101
41,770,15.861926577395144
42,770,15.984691808293574
43,770,16.1474672033278
44,770,13.921013763902787
45,770,14.16662729587411
46,770,14.450647671713527
47,770,14.768250951127472
48,770,15.112767639825003
49,770,15.476013974432009
50,770,15.848700824049176
51,770,16.22089693749274
52,770,16.582520115925803
53,770,16.923828313392065
54,770,17.235882761244554
55,770,17.51095697398381
56,770,17.742868819510427
57,770,17.927217526661273
58,770,18.06151327380205
59,770,18.145193504109045
60,770,18.179526950356177
61,770,18.167413107487533
62,770,21.0929244855029
63,770,21.001611025106754
64,770,20.879090234609407
65,770,20.731282653320683
66,770,20.563819998994312
67,770,20.38165275038739
68,770,20.188714991329945
69,770,19.987667243160416
70,770,19.779732975135815
71,770,19.564638490396113
72,770,19.340659313823238
73,770,19.1047694690025
74,770,18.852883545671233
75,770,18.58017563111564
76,770,18.28145437147537
77,770,17.951569939516833
78,770,17.58582672833228
79,770,17.180375282983242
80,770,16.732558337723425
81,770,16.24118875395327
82,770,15.70674146385913
83,770,12.93578027432099
84,770,12.323613230909533
85,770,11.680176791969874
86,770,11.01248890567233
87,770,10.328683810850912
88,770,9.637646618172795
89,770,8.948603148623222
90,770,8.270689863063787
91,770,7.612529852054513
92,770,6.9818403800317945
93,770,6.385095445052178
94,770,5.8272633916839744
95,770,5.311635097145452
96,770,4.83975313129875
97,770,4.411447541646572
98,770,4.0249824459797825
99,770,3.677335059861844
100,770,3.3649726984361155
0,780,4.702097491002854
1,780,5.208180236336541
2,780,5.731683704076091
3,780,6.266114841211728
4,780,6.805462833546362
5,780,7.3444233882691705
6,780,7.8786217833080885
7,780,8.404771456933528
8,780,8.920753602941389
9,780,9.42561249561427
10,780,9.919467822908567
11,780,10.403351154815297
12,780,10.87897887733689
13,780,11.348478256084142
14,780,11.814086508980916
15,780,12.277844664337694
16,780,12.741308434013662
17,780,13.2052973064908
18,780,13.669700620676247
19,780,14.133355669198796
20,780,14.594008133917194
21,780,15.048359678858422
22,780,12.22320166879629
23,780,12.651628124034278
24,780,13.059315545096792
25,780,13.440852504276451
26,780,13.791098218194092
27,780,14.105546934634733
28,780,14.38067405366485
29,780,14.614240529978188
30,780,14.805534244979457
31,780,14.955530570915633
32,780,15.066959063785722
33,780,15.144268829218037
34,780,15.193491260550795
35,780,15.222005169410528
36,780,15.23821542243264
37,780,15.251161682215825
38,780,15.270078381310869
39,780,15.303930348016864
40,780,15.360950340664926
41,780,15.4482050103567
42,780,15.571214474611617
43,780,15.733647817947615
44,780,13.524279272380362
45,780,13.768217820570845
46,780,14.049916824962954
47,780,14.36463038527148
48,780,14.70580985889296
49,780,15.06542774235531
50,780,15.434377284154833
51,780,15.802925113881797
52,780,16.161191098927823
53,780,16.499628100451062
54,780,16.80947439097813
55,780,17.083153214646387
56,780,17.314597216236805
57,780,17.499480042167406
58,780,17.635343049099788
59,780,17.721611402155297
60,780,17.759500518832574
61,780,17.751820409508035
62,780,20.66035824455414
63,780,20.574858067602186
64,780,20.45862065250894
65,780,20.317415818728946
66,780,20.156733914698393
67,780,19.981402588519188
68,780,19.795259429226654
69,780,19.600900720004987
70,780,19.399521628299844
71,780,19.190857308860352
72,780,18.973227980918672
73,780,18.7436844615024
74,780,18.498244304475943
75,780,18.232203004331236
76,780,17.940500028964838
77,780,17.61811603736994
78,780,17.260475725533784
79,780,16.863830441542778
80,780,16.425596032133804
81,780,15.944624238804275
82,780,15.421390167089049
83,780,12.678750305252041
84,780,12.079264932456603
85,780,11.449085150152825
86,780,10.795077791566339
87,780,10.12520071486307
88,780,9.448146097507184
89,780,8.77294000713718
90,780,8.108522485455985
91,780,7.463333492201229
92,780,6.844929594983966
93,780,6.259654309092569
94,780,5.71238165227792
95,780,5.206348072932456
96,780,4.743082916407777
97,780,4.322442963695731
98,780,3.942755156807153
99,780,3.601088711866468
100,780,3.294014375891037
0,790,4.626574924382125
1,790,5.122031622005404
2,790,5.634457770692032
3,790,6.157498857075218
4,790,6.685268039905921
5,790,7.212566105156284
6,790,7.7350996647604795
7,790,8.249636478626945
8,790,8.75408376923539
9,790,9.24748438157122
10,790,9.729932020633761
11,790,10.202412497223676
12,790,10.666582984806844
13,790,11.12450551551489
14,790,11.578354079471842
15,790,12.030116542859876
16,790,12.481313044850936
17,790,12.932751537454216
18,790,13.384338753081819
19,790,13.834961269342285
20,790,14.282446717242914
21,790,14.723609842405729
22,790,11.909882422031085
23,790,12.325520332400785
24,790,12.720875724443717
25,790,13.090717648520931
26,790,13.43008088008576
27,790,13.734620376971678
28,790,14.000947908404038
29,790,14.226928006275406
30,790,14.411912475967972
31,790,14.55689614789332
32,790,14.66458114579761
33,790,14.73934241351658
34,790,14.787093241584197
35,790,14.815055696960057
36,790,14.831446799305459
37,790,14.84509663403031
38,790,14.86501900946382
39,790,14.899958473027352
40,790,14.95793929300619
41,790,15.045842268758781
42,790,15.16903392727009
43,790,15.331069867784331
44,790,13.138739890235101
45,790,13.380967330442516
46,790,13.660319035725939
47,790,13.97212600714782
48,790,14.309958294158593
49,790,14.665941642391607
50,790,15.031148033986009
51,790,15.396037947712658
52,790,15.750929166456638
53,790,16.086465456668236
54,790,16.394058532401694
55,790,16.666278393346666
56,790,16.897170293024246
57,790,17.0824810602426
58,790,17.219782994330146
59,790,17.30848974925808
60,790,17.349765136712485
61,790,17.346332216163795
62,790,20.237696007610186
63,790,20.15779829477705
64,790,20.04762696892058
65,790,19.91280495240453
66,790,19.758684779259664
67,790,19.589974335374972
68,790,19.410417112268608
69,790,19.222546741874122
70,790,19.02753078126828
71,790,18.82511300700805
72,790,18.613657216567443
73,790,18.390289111230086
74,790,18.151126652139595
75,790,17.891583724699316
76,790,17.606727361761696
77,790,17.291665446911978
78,790,16.941939949942693
79,790,16.553900449391325
80,790,16.125033984732564
81,790,15.654230066805534
82,790,15.141963778786883
83,790,12.427385058830376
84,790,11.840308141470723
85,790,11.223101375838931
86,790,10.582483841880377
87,790,9.926240962664757
88,790,9.262876302004594
89,790,8.601220634060647
90,790,7.9500219386490905
91,790,7.3175410622344526
92,790,6.71117733675837
93,790,6.137146516672063
94,790,5.600230137917334
95,790,5.103611104147264
96,790,4.64880543452589
97,790,4.235695592881733
98,790,3.8626694452251145
99,790,3.5268856287249535
100,790,3.225015470173871
0,800,4.5525162194748745
1,800,5.037589464238256
2,800,5.539193522831408
3,800,6.051109407524742
4,800,6.5675716548127925
5,800,7.083484022585475
6,800,7.594632942086548
7,800,8.097839638713412
8,800,8.591037183184188
9,800,9.073267451036617
10,800,9.544599177872344
11,800,10.005973850063675
12,800,10.458991114647432
13,800,10.905649511797026
14,800,11.348061391993117
15,800,11.78816268677546
16,800,12.227438638081846
17,800,12.666685623123819
18,800,13.105826895555547
19,800,13.54379654264676
20,800,13.978501454401929
21,800,14.406865901304284
22,800,11.604957756797823
23,800,12.008189838574346
24,800,12.39158464151594
25,800,12.750086236127412
26,800,13.078899607738897
27,800,13.373835449355465
28,800,13.631637552437436
29,800,13.850270534294133
30,800,14.029147674121894
31,800,14.169281985997905
32,800,14.273348135523285
33,800,14.345648134226554
34,800,14.391979594163544
35,800,14.419411331832062
36,800,14.43597690135741
37,800,14.450301849497826
38,800,14.471184791415663
39,800,14.507155533295926
40,800,14.566035214569151
41,800,14.65452369185989
42,800,14.777838113611516
43,800,14.939423906672499
44,800,12.76408870455675
45,800,13.004571328607001
46,800,13.281552090328175
47,800,13.590437765322635
48,800,13.924914972206482
49,800,14.277259752586334
50,800,14.638719249947508
51,800,14.999943843946179
52,800,15.351445168969827
53,800,15.684053978683648
54,800,15.989351903672292
55,800,16.26005278526404
56,800,16.490312358928357
57,800,16.675949420144274
58,800,16.814566971279117
59,800,16.905567894535416
60,800,16.950066055669467
61,800,16.950700028149512
62,800,19.8246957870071
63,800,19.750196399326967
64,800,19.645880627300972
65,800,19.51722822212424
66,800,19.36945736872537
67,800,19.207159182110072
68,800,19.03398539337368
69,800,18.852408530173797
70,800,18.663569212995984
71,800,18.467219615573164
72,800,18.261766024616175
73,800,18.044407163205243
74,800,17.811358905696025
75,800,17.558150586343263
76,800,17.27997362650692
77,800,16.972059953468975
78,800,16.630065857101748
79,800,16.25043663838205
80,800,15.830728658790179
81,800,15.369868117450594
82,800,14.868329887315198
83,800,12.181558109753452
84,800,11.606622658546462
85,800,11.002111676192724
86,800,10.374599774218611
87,800,9.731703795666961
88,800,9.081742911142657
89,800,8.433356959141653
90,800,7.795106115725476
91,800,7.17507604111899
92,800,6.580512216052815
93,800,6.017505297549372
94,800,5.490746147648497
95,800,5.003364995601694
96,800,4.556864442799759
97,800,4.151151618177211
98,800,3.784673464758809
99,800,3.4546755306112047
100,800,3.157926946346974
0,810,4.479888204027735
1,810,4.954814661697661
2,810,5.445845560046338
3,810,5.946894489488893
4,810,6.452314823679844
5,810,6.9571112277978076
6,810,7.457148465417183
7,810,7.949300383183895
8,810,8.431525715619822
9,810,8.902865809983286
10,810,9.363365415127262
11,810,9.813923088199573
12,810,10.256082592187092
13,810,10.69178067401109
14,810,11.123069596115728
15,810,11.551834557856417
16,810,11.979526570678475
17,810,12.406930410265161
18,810,12.833985014034049
19,810,13.2596702631175
20,810,13.681969700675575
21,810,14.0979136729207
22,810,11.308201961239062
23,810,11.699399553932317
24,810,12.071194137489227
25,810,12.418699502667819
26,810,12.73728565077714
27,810,13.022914180189295
28,810,13.27245668605732
29,810,13.483974485009794
30,810,13.656939957931263
31,810,13.792383074858693
32,810,13.892951030881468
33,810,13.962874114641044
34,810,14.0078366317901
35,810,14.034757561191638
36,810,14.051491266908618
37,810,14.066463670798674
38,810,14.088263488962719
39,810,14.125211184049723
40,810,14.184929988169136
41,810,14.273943593813632
42,810,14.397323867987344
43,810,14.558409283866025
44,810,12.400027504676231
45,810,12.638733927100052
46,810,12.9133222912928
47,810,13.219274032513642
48,810,13.550390251855461
49,810,13.899094390361045
50,810,14.256805252552008
51,810,14.614359252247288
52,810,14.962457896263706
53,810,15.292115089379719
54,810,15.595078926797422
55,810,15.864204236513347
56,810,16.093755149717403
57,810,16.279621232045038
58,810,16.419435945565958
59,810,16.512592113420908
60,810,16.560155267111128
61,810,16.564681892073487
62,810,19.421121942113924
63,810,19.351823219449624
64,810,19.253159014931494
65,810,19.130469540120576
66,810,18.988842008803456
67,810,18.832753681268258
68,810,18.66576680662308
69,810,18.490294316315467
70,810,18.307450550819517
71,810,18.116995861482913
72,810,17.917377961709434
73,810,17.70586677951507
74,810,17.478773669654036
75,810,17.23174054559416
76,810,16.96008011913901
77,810,16.659145259127826
78,810,16.32470369529278
79,810,15.95329400599908
80,810,15.542540051785007
81,810,15.091403667938511
82,810,14.600359336921716
83,810,11.94114614178035
84,810,11.378091242373912
85,810,10.786005062729126
86,810,10.171320955802578
87,810,9.541490951293037
88,810,8.90465395025064
89,810,8.26926311364241
90,810,7.643694975066815
91,810,7.03586384710788
92,810,6.45286466878351
93,810,5.900665605862015
94,810,5.383868618050165
95,810,4.905552116978807
96,810,4.467205204381925
97,810,4.068758688547636
98,810,3.7087167943308255
99,810,3.3844095380952566
100,810,3.092701152465906
0,820,4.408658519379439
1,820,4.873669078977034
2,820,5.3543696112490355
3,820,5.844803402292396
4,820,6.339440175816009
5,820,6.8333834810626435
6,820,7.322574954195827
7,820,7.803940230671855
8,820,8.275463520653725
9,820,8.736186066198384
10,820,9.18612958200107
11,820,9.626151052648792
12,820,10.057739956795796
13,820,10.482772904986827
14,820,10.903243587453193
15,820,11.32098764921224
16,820,11.737422529194049
17,820,12.153321385797913
18,820,12.568638036257259
19,820,12.982396497368738
20,820,13.392654441335779
21,820,13.796544945374826
22,820,11.01939563466949
23,820,11.398919036964621
24,820,11.759463027718567
25,820,12.096305971601076
26,820,12.404977842667499
27,820,12.68158645580968
28,820,12.923127116051361
29,820,13.127754555877246
30,820,13.294997961462048
31,820,13.425903076416223
32,820,13.52308962589196
33,820,13.590717365313527
34,820,13.634359614934048
35,820,13.660788849397697
36,820,13.677684414853974
37,820,13.693277400389839
38,820,13.71595178372172
39,820,13.753823943415092
40,820,13.81432428981427
41,820,13.903805002962269
42,820,14.02719665376938
43,820,14.187733888951417
44,820,12.046266530103404
45,820,12.283167597915158
46,820,12.555344211532711
47,820,12.85835136297454
48,820,13.186102584779745
49,820,13.531165876434057
50,820,13.885128273731494
51,820,14.23900843781386
52,820,14.583693851984409
53,820,14.910377816276524
54,820,15.21097151014956
55,820,15.478467951038281
56,820,15.70723761941876
57,820,15.893239673508502
58,820,16.034137788313444
59,820,16.129315414769017
60,820,16.179791314922838
61,820,16.188042218995434
62,820,19.02674500376386
63,820,18.962455569206845
64,820,18.869245299185025
65,820,18.752318405164743
66,820,18.616634422615604
67,820,18.466559600009298
68,820,18.305568925729048
69,820,18.1360172051628
70,820,17.958993138609586
71,820,17.77426504044365
72,820,17.580321014051755
73,820,17.37450042002189
74,820,17.15320772045699
75,820,16.91219460905269
76,820,16.646892066456303
77,820,16.352770877745584
78,820,16.02570740398518
79,820,15.662331117276596
80,820,15.260331600854913
81,820,14.818705302239012
82,820,14.337926140505525
83,820,11.706028864279798
84,820,11.154599530129154
85,820,10.57467327557486
86,820,9.972545331589732
87,820,9.355506594890269
88,820,8.731519726095105
89,820,8.108855369424035
90,820,7.495710482708804
91,820,6.899831783089339
92,820,6.3281669041066015
93,820,5.7865640704759445
94,820,5.279538075548834
95,820,4.810116356749444
96,820,4.379774443596667
97,820,3.988465869040426
98,820,3.6347503949852955
99,820,3.3160401292616024
100,820,3.0292917769028156
0,830,4.338795599172441
1,830,4.794115521245638
2,830,5.2647225049539195
3,830,5.744786713192548
4,830,6.228891784977751
5,830,6.712238170980426
6,830,7.190842946976082
7,830,7.6616827164876655
8,830,8.12276697368017
9,830,8.57313726097114
10,830,9.01279318226095
11,830,9.44255146869212
12,830,9.863848872683732
13,830,10.278503484412603
14,830,10.688451902689975
15,830,11.09548137184211
16,830,11.500976407453342
17,830,11.905698545264519
18,830,12.309615710697962
19,830,12.711794453757127
20,830,13.110364130803587
21,830,13.502557306638437
22,830,10.738325506637482
23,830,11.106524302439052
24,830,11.456156901272761
25,830,11.782661244568386
26,830,12.081722382291197
27,830,12.349589793963013
28,830,12.58337852181781
29,830,12.781333530403451
30,830,12.943038588271559
31,830,13.069554074109124
32,830,13.163472256082173
33,830,13.228883526627968
34,830,13.271252491684209
35,830,13.297208377599539
36,830,13.314259584006106
37,830,13.330447040812405
38,830,13.353955018027591
39,830,13.39270093493445
40,830,13.453927333272048
41,830,13.543819408789613
42,830,13.667170312940005
43,830,13.827113904252258
44,830,11.702524225863138
45,830,11.937592931345291
46,830,12.207340455745237
47,830,12.507394256979852
48,830,12.831778283126129
49,830,13.173202305630342
50,830,13.523418230927957
51,830,13.873623258870898
52,830,14.214887034685892
53,830,14.538578576350437
54,830,14.836768837274066
55,830,15.102586283661891
56,830,15.330505737879433
57,830,15.516554791829433
58,830,15.65842708352634
59,830,15.755497353506742
60,830,15.80873911359152
61,830,15.82055160817452
62,830,18.641341503723783
63,830,18.581876073752834
64,830,18.493928268487974
65,830,18.382569749176646
66,830,18.252635582813593
67,830,18.108383777541587
68,830,17.953204226555822
69,830,17.789395042387508
70,830,17.61801990869566
71,830,17.43885489316973
72,830,17.2504274776906
73,830,17.050144726476464
74,830,16.834501894238702
75,830,16.59935772484236
76,830,16.340258520769478
77,830,16.052790032950156
78,830,15.732934515178128
79,830,15.377410009514362
80,830,14.9839700909475
81,830,14.55164482275765
82,830,14.080907394883623
83,830,11.476088931177788
84,830,10.936035960163274
85,830,10.368010709927718
86,830,9.77817335449029
87,830,9.173657253642894
88,830,8.562252764374106
89,830,7.9520520798520185
90,830,7.351076556435135
91,830,6.766908983599272
92,830,6.206352854040096
93,830,5.675138946879535
94,830,5.177696590231829
95,830,4.717003077549631
96,830,4.294520302538867
97,830,3.9102235982876787
98,830,3.562726568013797
99,830,3.2495210982235796
100,830,2.9676538070651914
0,840,4.270268648648132
1,840,4.716117709588771
2,840,5.176862140336819
3,840,5.646796223864139
4,840,6.120615131009352
5,840,6.593614271023376
6,840,7.061884752615022
7,840,7.52245333821542
8,840,7.973354611117917
9,840,8.413630802704148
10,840,8.843260301022756
11,840,9.263020866309299
12,840,9.674298042243011
13,840,10.078852974717153
14,840,10.478566617623398
15,840,10.87517894445353
16,840,11.270042187773855
17,840,11.663906265104155
18,840,12.056752469580042
19,840,12.447688335894503
20,840,12.834912536482172
21,840,13.215753978605509
22,840,10.464784261254335
23,840,10.82199763612588
24,840,11.161047926311472
25,840,11.477527797803006
26,840,11.767272621885844
27,840,12.026669123891963
28,840,12.252948228307908
29,840,12.444442044741493
30,840,12.60078677251369
31,840,12.723056329392541
32,840,12.813815551339975
33,840,12.87708661890266
34,840,12.918227645992506
35,840,12.943727790963614
36,840,12.96092848008088
37,840,12.977685042132237
38,840,13.00198694343634
39,840,13.041557637643532
40,840,13.10345662213797
41,840,13.193706516306591
42,840,13.316966823036825
43,840,13.476273564503174
44,840,11.368527005010963
45,840,11.601738401410463
46,840,11.869041428796157
47,840,12.166134932200263
48,840,12.487151293920634
49,840,12.824939324377036
50,840,13.17141250776317
51,840,13.517942950633676
52,840,13.855778725242073
53,840,14.176460967086816
54,840,14.472217161805473
55,840,14.736308539113294
56,840,14.96331229416401
57,840,15.14932331206594
58,840,15.292064941010453
59,840,15.39090384866894
60,840,15.446769771551429
61,840,15.461986675874412
62,840,18.26469380905404
63,840,18.209873009285435
64,840,18.12700217783923
65,840,18.02102378822863
66,840,17.89665156793024
67,840,17.758037986635728
68,840,17.608489953574303
69,840,17.450250285618488
70,840,17.284358257451036
71,840,17.110597485147387
72,840,16.927533842216103
73,840,16.73264040993618
74,840,16.522500977777636
75,840,16.293078676959542
76,840,16.040032257552358
77,840,15.75905955904328
78,840,15.446246057550272
79,840,15.098396099706225
80,840,14.713325565588384
81,840,14.290097164522987
82,840,13.829183198482532
83,840,11.251211862232482
84,840,10.722291696920216
85,840,10.165914344646525
86,840,9.588107917618153
87,840,8.995851752424812
88,840,8.396767749060388
89,840,7.798773622464999
90,840,7.209719011555592
91,840,6.637026363445958
92,840,6.087358124634376
93,840,5.566330070571478
94,840,5.078287731108993
95,840,4.626159072970459
96,840,4.211392299058202
97,840,3.833983647375275
98,840,3.492598914435886
99,840,3.184807514986847
100,840,2.9077434894628045
0,850,4.2030476245091615
1,850,4.639640257023559
2,850,5.090747459088194
3,850,5.55078493780598
4,850,6.014557062541186
5,850,6.477452297279041
6,850,6.935634402822604
7,850,7.386179502827524
8,850,7.827147071840258
9,850,8.25758040239297
10,850,8.677437533993189
11,850,9.087458502872888
12,850,9.488979121858685
13,850,9.883705129643033
14,850,10.273463248131323
15,850,10.659947286452095
16,850,11.044477825614365
17,850,11.42779317862043
18,850,11.809887295865531
19,850,12.18990720041128
20,850,12.566118587126903
21,850,12.935943655987979
22,850,10.19857036663627
23,850,10.545127414918019
24,850,10.873914661133218
25,850,11.180674784474657
26,850,11.461388861171518
27,850,11.712576572837374
28,850,11.931580985594895
29,850,12.116818361099252
30,850,12.267975247022326
31,850,12.3861380453725
32,850,12.473844195993497
33,850,12.535048799805855
34,850,12.575005653289164
35,850,12.600066953305628
36,850,12.61741103009966
37,850,12.63471205678824
38,850,12.659769476608034
39,850,12.700117643485504
40,850,12.762637709184357
41,850,12.8531940076495
42,850,12.976316061234048
43,850,13.134944923578079
44,850,11.044009018115704
45,850,11.275340138161395
46,850,11.540185110886233
47,850,11.834313101764623
48,850,12.151962980063844
49,850,12.486119914687519
50,850,12.828855741093568
51,850,13.171713915549043
52,850,13.506117280426038
53,850,13.823775563583544
54,850,14.117069608312567
55,850,14.379390776854967
56,850,14.605416705618543
57,850,14.791308450596611
58,850,14.934818814669638
59,850,15.03530700665907
60,850,15.093660419598473
61,850,15.112129889076703
62,850,17.89658996121451
63,850,17.84624014758129
64,850,17.768266598751836
65,850,17.667485877813373
66,850,17.54849342283988
67,850,17.41533879909838
68,850,17.271247990133876
69,850,17.11840987927194
70,850,16.957839924429987
71,850,16.789329089828883
72,850,16.611480677776072
73,850,16.421832141389864
74,850,16.217053602554692
75,850,15.993209982628123
76,850,15.746069676002062
77,850,15.47143980471953
78,850,15.1655064633334
79,850,14.82515809460066
80,850,14.44827124018915
81,850,14.033940311820327
82,850,13.582636571382032
83,850,11.031285966565948
84,850,10.513260558015833
85,850,9.968283672906843
86,850,9.402254288513127
87,850,8.822001151531772
88,850,8.234981463535764
89,850,7.648942343351466
90,850,7.071565508314707
91,850,6.510116567895253
92,850,5.97111994864116
93,850,5.460078811893899
94,850,4.9812565227753005
95,850,4.537532525713672
96,850,4.130341286082439
97,850,3.7596990800325165
98,850,3.4243222957887
99,850,3.1218556866163154
100,850,2.849518291077277
0,860,4.137103215332841
